species,scope,required_for_energy_roles,source_record_sha256,qchem_source_input_sha256,elements,spin,orbital_qchem_label,orbital_resolution,orbital_pyscf_name,orbital_definition_sha256,auxiliary_qchem_label,auxiliary_resolution,auxiliary_pyscf_name,auxiliary_definition_sha256,ecp_resolution,ecp_definition_sha256,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,runnable_status
V30_CO2_N2_5-,gscdb137,true,73bc3df62d37db9ee4cf638374769f3b0ede246a638b07709ef8436d701ecc85,51b284d16312a4ddceee8ae75479ae8a7b7fb0e31a8bd6672fbe7df15e82e2d6,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_6+,gscdb137,true,972fe15e8fbde0b8b731b659bd2e429cf3febd29e471aef1aa52bafa93b26f73,888b65610396c65d0af4b8fa2ec36691b8bd16e5e352c4c9fb127dc6ba524efb,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_6-,gscdb137,true,42825ce2663429f18026d0fa68ac0674f1b5e93d5130e0c2abae86ed0b666a94,8f59c8b526d29ac15864bc62051859ce6ea2feeb9fb97ad59f54fa367159174b,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_7+,gscdb137,true,aa64c18492bfe3f78c0dd52f9723c393b35eafb07244a22d097e1aee3105467f,0b7fca75dabc663daa03b93588b0cb7e9409ffb18ff52930c8d6546a821cfc70,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_7-,gscdb137,true,05189ca8f17ce15b41c531c3a8cb296f68c99d2380bdd59a0503c6210e1e3b9b,2d9bc12c100f67fdc14cda02932a684cf4799ccda42dfac3636a130ab8179452,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_8+,gscdb137,true,11a369a675e5806c650b74e00f0a722764031537de7a311e8e2933027471182e,143c38a37eaa7ebc13ecbc5dbf9f02c588854ef79b3dfc0b27ef83f402f6b4da,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO2_N2_8-,gscdb137,true,06511e532b5989339e213b78f741b0284f299490291ac181190ebbc9bdc7d9fe,c435d14e010a73988544693cdadb6c171f4d376e1dc04ab737f1438c00df5a2e,C;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c0a3cc5b59f70b056527c542cb244c5f0303f987dfdbb21525a0251f76849d05,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7327573bb020d8cc97ab085fa7694b37f796a75e47dfbcaade256533783ba516,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,97,321,185,785,runnable_basis_metadata_validated
V30_CO_Ar,gscdb137,true,48cbee8fd9c7c6f8b0f41cc375ca3cfc27a9ce537192b1d56dbf7920cea8caa9,513ef22015c337986a008752e1a38d9faa821ebafc5b1ff9493e5655c46a890a,Ar;C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,3d98727ad6d2685b62176a4d5760d8fed2993a3c16d82c7d2f94eabb6a01e695,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f837ce66673c4494e118858a7a5bbe2f955b0f310c71c07e9d868c152ba5c3d2,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,64,208,119,497,runnable_basis_metadata_validated
V30_CO_Ar_2+,gscdb137,true,7e0e24bb37381477ff3e34ce8ca66b3c44acb8e3a03f151fb2e5f92fe2eb4fe6,3ee44f81a489e78b7a26734bb97e4ae37c70a6ce4ee567cba6fa93bce7d0f33b,Ar;C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,3d98727ad6d2685b62176a4d5760d8fed2993a3c16d82c7d2f94eabb6a01e695,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f837ce66673c4494e118858a7a5bbe2f955b0f310c71c07e9d868c152ba5c3d2,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,64,208,119,497,runnable_basis_metadata_validated
V30_CO_Ar_2-,gscdb137,true,3ecc3a2d7f313b27a7848328806d2151934262f5c1cc7424b2523f8585d6cfad,588c7a34399ea982ee8712a2a397f8c5e2097fdfaa18de19eb7f7d8ebf8049a0,Ar;C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,3d98727ad6d2685b62176a4d5760d8fed2993a3c16d82c7d2f94eabb6a01e695,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f837ce66673c4494e118858a7a5bbe2f955b0f310c71c07e9d868c152ba5c3d2,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,64,208,119,497,runnable_basis_metadata_validated
V30_CO_CO,gscdb137,true,a1a214a451e350fef802f60d5a031ade06dc7006e12ca052c83b83afc35f9ecd,fffcacb192ff08fd8655312685ee8605dc8cb5c9bbc73cee8fa86222351f1f89,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_3+,gscdb137,true,e11d253fbc23c87fb675a4436ec742c16bce37cdd21e9fdea1cf73fdda7103fd,5f29553ac6f4f8eefe8e55bbac3c4b8f865403b0024092f7976246f16c2a02d1,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_3-,gscdb137,true,f8a423b7d06733d8958d0792357cef8de935f310b59f4609f655df7196b5a685,a5c4e3eec3153eda1b5526538ecc0a9c3504b742b9ef8a0e90f3098bc2c56cff,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_4+,gscdb137,true,b12ab264dec1a1d88b9dc922725af056750cc10c64718d2ae4e8e4f5823126fc,a21d708136ed98c90fa808f84e0d744d4ce446ce0c463c5e50ae861c03cd7417,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_4-,gscdb137,true,6ec33990ebc6bd99dbe8c9faa2ce71d24f881cd01bb2629e8045aae54530202c,3c3b0eaa5037332e09cc63f9ef58a9c5dc928c4ec0f01687addb1e89d57cbb53,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_5+,gscdb137,true,aee9a8401fdd3cb8f070e0abf90a7a724a4f25a42b5455b5539e351beadab8ab,38a72b91c4c6d1b4e3c70bdda552a76149965d1118d45f67553785f358c55b39,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_CO_CO_5-,gscdb137,true,4eb11d137494eb5ed5f405bd300bccb747ba65cc79059027c1ffc2a822943baa,00e1e76be9a91faf96345b5a5f391b3743b48f16cb7a9d6962494c085fa866a5,C;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,924df634645b95b750b1a13ef5d5413396a467b8ab9ff4d95d2906096ebc7712,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,f374f5c492caad8f1837e05e926b24aed74d34f398bae6502dc5d3d898618aaa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,78,258,148,628,runnable_basis_metadata_validated
V30_H2O_Ar,gscdb137,true,254c196120f8f19194e9723e4a210b8d296194f07e0def270abbba655d2ab103,264d8562e84749241e6898adbb81bce399cd84b84ac842efd1af1a30e1fd4f56,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_1+,gscdb137,true,a14a7368bf5c0c3a6fbbcb02a969e962b6e51c1c2f776765586737cd8f81d461,1708a3920647e13cc0516fb62d83d2d7eda7b92700403100cd4dc5233dea0201,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_1-,gscdb137,true,b724aff319a7e80299fed700946293f9f9afdd03461e9c517bb7b3e017a6cf70,83fb735f61ab3329544661b3d44a7d4960542d89f204001660145e3c8c185a3f,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_2+,gscdb137,true,d8130063acfb0a18defa517fbfc195b66b2a2caafd02d1e0178cc54516169774,d33728837ca4fd96948f1ffef8902d4a7ab0d192431b95211bfaa57d73829230,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_2-,gscdb137,true,0d6e1bc673609539041a65231af47040eac59b6f43cda2b6621124a9cec30735,deb6a70004562fb3e9560c0ac2573b2a77efabc4684e3fd14bd866c3b8906985,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_3+,gscdb137,true,d82889718a5bc191b1d1dc1033c57d07649d826a2da1fddf365533b97e5d5015,3dd9b5f0418627b2dd54848b3aadbd815fa56f924f066b4cfb800e00fce7e3a3,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_3-,gscdb137,true,d0866a419b105c224217c6ded3dd837f6266aed69ef2917a87610d7054f5feb4,5c69355b34b1edf7a8f7a3d0f9e7b685777e3de8680cd5e20b043785c0303a07,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_4+,gscdb137,true,b03e34e9ab6afe936ac7874239a45aa0270ec02d9555b0448c8609d556e96fa8,7581124153bb07d4e89676a02fb7e0519e4c30d5b534241d30683405bad7f7ca,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_4-,gscdb137,true,52c97c44b6ad23e2f0238d0291b181ac0a2e28def77b6fd66a7f1fbb3b64727f,5bf087aa42b565af8278ff6e949b6472100f060e75e7f207e30422246f377239,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_5+,gscdb137,true,8ff74f6bc36f0db652ad9427614f9a1532ec0bbb7d52b701c99e3510e437c5e7,ee164d89e5f21dc83be4aed65b9c930d612d2fcd62c497b6718880980c5bcace,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_Ar_5-,gscdb137,true,800e204a3c1687fc333b5bf29a22adbb5a22937c74aa0e5bcd41aa017fef258c,d308a3a0a42decc5ade60a702f937655582768cd8ca1a8c4358a5c36a37074e0,Ar;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c59dd611e13377b2a4391f75ce8205ef43976bf716fa0363354e3ba5a702eb9b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,e238b4e45e2346c34aa5880ef876be1882811590584aaa00065c141e51faa68c,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,67,211,120,470,runnable_basis_metadata_validated
V30_H2O_CH4,gscdb137,true,b00974e98eaa1a6329f72dd9cf596e16d3ff924bad71715cef694bb109385aa3,39dd5813b4e5ced31a7b54c82ad18c77026f765cba69794b522c94b69f44019d,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_1+,gscdb137,true,b4e2ade3bb89d3c0a6fe077473520c01af72aaec8f5d5a6958c46a6740cbfc43,54513602d915c604121876ba2aa4b6dfb5221fbdb6d75d00d0f4bfeaff83ef81,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_1-,gscdb137,true,2a755b0be90cb69d753cf5b000f3d04102597e4c8e50d8aceb335bcd2246be15,5311e2618f1a869d339b5b2c36e3534fdcb37f629b3399bfc548a3973d8db8f4,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_10+,gscdb137,true,954b4c59a05707ea5699e5fb0d35b41aa8cc3e0493339d63e96ef1d87570f322,8c632cea2fed01a05e77a582f097d2a2023166bedc739067e210fb0914ea7473,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_10-,gscdb137,true,d753a92574575aa7a7317dcd5348117cdc292892f734d8a1a9c15dada13e4779,f9858f3f61b5d7815fd9d8723be84af50f137b04c65c86c304a9cf4cf3e61e66,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_11+,gscdb137,true,572badcd36d60a2524cea723b4f0649a3580735893804d98ab92ac1baeb80845,0f4fa17e6899c973e5f8e1e32e9e2895225c8678de7e2640ee3cf2e2336ca244,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_11-,gscdb137,true,e4c390efb8599db6591fea1dab6e3ba150a4bb4158a33b42062226987abd8c7c,9a12a3601b7ad2840237bba9d86ed471c5b59a32a9c5c7e879bb154885a13d98,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_12+,gscdb137,true,032ab532ec52e9ec24e248d4b42fd7332d96b8f7e09187d00ebfec80345b3758,2261989f8557fd430b934c4b7a546dd66cd4b648ce5a09e49dc629181d923680,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_12-,gscdb137,true,773afb36766015f7205d422dd4e7f33f8c50515b2a7475cbc1dfa0331b5064f9,cc591aa3ca8d9818ed8e4e4534bf411060ecffb371cfe4e7656eb2cc716ad524,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_13+,gscdb137,true,8d2eb0881a4921c5296718eb57c04f71e840dd24929c2e5707254b72f71c9b9f,c73fecbe19c79bb4125a7b33827d2ffde7683b8cbf4363c418b628a3cb6a9fe4,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
V30_H2O_CH4_13-,gscdb137,true,57229f84d4631d5238ee421567c7425fd15506475034ebb391a25833a6c861ca,40e708e8c383b9da77ac0f17c512301de8198d83195dd797149c8e9fd5c18eb8,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,20,0,105,327,188,704,runnable_basis_metadata_validated
