species,scope,gscdb137_dataset_count,gscdb137_datasets,gscdb137_reaction_uses,auxiliary_dataset_count,auxiliary_datasets,auxiliary_reaction_uses,charge,multiplicity,atom_count,basis,aux_basis_corr,scf_algorithm,xc_grid,num_basis,num_pairs,qchem_input,primary_orbital_dir,primary_qarchive,working_orbital_dir,working_qarchive,working_staged_ok
RSE43_E18,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75110,qchem_inputs/RSE43_E18.in,True,True,True,True,True
RSE43_E19,gscdb137,1,RSE43,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,516,130367,qchem_inputs/RSE43_E19.in,True,True,True,True,True
RSE43_E2,gscdb137,1,RSE43,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,705,227129,qchem_inputs/RSE43_E2.in,True,True,True,True,True
RSE43_E20,gscdb137,1,RSE43,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,228,26522,qchem_inputs/RSE43_E20.in,True,True,True,True,True
RSE43_E21,gscdb137,1,RSE43,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42987,qchem_inputs/RSE43_E21.in,True,True,True,True,True
RSE43_E22,gscdb137,1,RSE43,1,0,,0,1,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,53195,qchem_inputs/RSE43_E22.in,True,True,True,True,True
RSE43_E23,gscdb137,1,RSE43,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,87434,qchem_inputs/RSE43_E23.in,True,True,True,True,True
RSE43_E24,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,85609,qchem_inputs/RSE43_E24.in,True,True,True,True,True
RSE43_E25,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63634,qchem_inputs/RSE43_E25.in,True,True,True,True,True
RSE43_E26,gscdb137,1,RSE43,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,146836,qchem_inputs/RSE43_E26.in,True,True,True,True,True
RSE43_E27,gscdb137,1,RSE43,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63646,qchem_inputs/RSE43_E27.in,True,True,True,True,True
RSE43_E28,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,489,114152,qchem_inputs/RSE43_E28.in,True,True,True,True,True
RSE43_E29,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75391,qchem_inputs/RSE43_E29.in,True,True,True,True,True
RSE43_E3,gscdb137,1,RSE43,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,351,60272,qchem_inputs/RSE43_E3.in,True,True,True,True,True
RSE43_E30,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,74002,qchem_inputs/RSE43_E30.in,True,True,True,True,True
RSE43_E31,gscdb137,1,RSE43,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,129202,qchem_inputs/RSE43_E31.in,True,True,True,True,True
RSE43_E32,gscdb137,1,RSE43,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,261,34660,qchem_inputs/RSE43_E32.in,True,True,True,True,True
RSE43_E33,gscdb137,1,RSE43,1,0,,0,1,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,337,56689,qchem_inputs/RSE43_E33.in,True,True,True,True,True
RSE43_E34,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,403,79034,qchem_inputs/RSE43_E34.in,True,True,True,True,True
RSE43_E35,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,403,78667,qchem_inputs/RSE43_E35.in,True,True,True,True,True
RSE43_E36,gscdb137,1,RSE43,1,0,,0,1,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,307,47409,qchem_inputs/RSE43_E36.in,True,True,True,True,True
RSE43_E37,gscdb137,1,RSE43,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,274,37937,qchem_inputs/RSE43_E37.in,True,True,True,True,True
RSE43_E38,gscdb137,1,RSE43,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,535,137500,qchem_inputs/RSE43_E38.in,True,True,True,True,True
RSE43_E39,gscdb137,1,RSE43,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,469,106462,qchem_inputs/RSE43_E39.in,True,True,True,True,True
RSE43_E4,gscdb137,1,RSE43,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42419,qchem_inputs/RSE43_E4.in,True,True,True,True,True
RSE43_E40,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,384,72406,qchem_inputs/RSE43_E40.in,True,True,True,True,True
RSE43_E41,gscdb137,1,RSE43,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,516,126363,qchem_inputs/RSE43_E41.in,True,True,True,True,True
RSE43_E42,gscdb137,1,RSE43,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,486,112918,qchem_inputs/RSE43_E42.in,True,True,True,True,True
RSE43_E43,gscdb137,1,RSE43,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,321,50554,qchem_inputs/RSE43_E43.in,True,True,True,True,True
RSE43_E44,gscdb137,1,RSE43,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,582,164157,qchem_inputs/RSE43_E44.in,True,True,True,True,True
RSE43_E45,gscdb137,1,RSE43,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,711,242356,qchem_inputs/RSE43_E45.in,True,True,True,True,True
RSE43_E5,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,462,103975,qchem_inputs/RSE43_E5.in,True,True,True,True,True
RSE43_E6,gscdb137,1,RSE43,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,131172,qchem_inputs/RSE43_E6.in,True,True,True,True,True
RSE43_E7,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,423,88084,qchem_inputs/RSE43_E7.in,True,True,True,True,True
RSE43_E8,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,370,68134,qchem_inputs/RSE43_E8.in,True,True,True,True,True
RSE43_E9,gscdb137,1,RSE43,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63842,qchem_inputs/RSE43_E9.in,True,True,True,True,True
RSE43_P1,gscdb137,1,RSE43,43,0,,0,0,2,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,162,13492,qchem_inputs/RSE43_P1.in,True,True,True,True,True
RSE43_P10,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63470,qchem_inputs/RSE43_P10.in,True,True,True,True,True
RSE43_P11,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,354,62075,qchem_inputs/RSE43_P11.in,True,True,True,True,True
RSE43_P12,gscdb137,1,RSE43,1,0,,0,0,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42565,qchem_inputs/RSE43_P12.in,True,True,True,True,True
RSE43_P13,gscdb137,1,RSE43,1,0,,0,0,2,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,255,32713,qchem_inputs/RSE43_P13.in,True,True,True,True,True
RSE43_P15,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,387,73816,qchem_inputs/RSE43_P15.in,True,True,True,True,True
RSE43_P16,gscdb137,1,RSE43,1,0,,0,0,2,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,516,125292,qchem_inputs/RSE43_P16.in,True,True,True,True,True
RSE43_P17,gscdb137,1,RSE43,1,0,,0,0,2,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,486,111553,qchem_inputs/RSE43_P17.in,True,True,True,True,True
RSE43_P18,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63023,qchem_inputs/RSE43_P18.in,True,True,True,True,True
RSE43_P19,gscdb137,1,RSE43,1,0,,0,0,2,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,483,114751,qchem_inputs/RSE43_P19.in,True,True,True,True,True
RSE43_P2,gscdb137,1,RSE43,1,0,,0,0,2,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,672,208292,qchem_inputs/RSE43_P2.in,True,True,True,True,True
RSE43_P20,gscdb137,1,RSE43,1,0,,0,0,2,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,195,19473,qchem_inputs/RSE43_P20.in,True,True,True,True,True
RSE43_P21,gscdb137,1,RSE43,1,0,,0,0,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33861,qchem_inputs/RSE43_P21.in,True,True,True,True,True
RSE43_P22,gscdb137,1,RSE43,1,0,,0,1,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42987,qchem_inputs/RSE43_P22.in,True,True,True,True,True
RSE43_P23,gscdb137,1,RSE43,1,0,,0,0,2,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,387,74308,qchem_inputs/RSE43_P23.in,True,True,True,True,True
RSE43_P24,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,387,73082,qchem_inputs/RSE43_P24.in,True,True,True,True,True
RSE43_P25,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,52446,qchem_inputs/RSE43_P25.in,True,True,True,True,True
RSE43_P26,gscdb137,1,RSE43,1,0,,0,0,2,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,516,129787,qchem_inputs/RSE43_P26.in,True,True,True,True,True
RSE43_P27,gscdb137,1,RSE43,1,0,,0,0,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,52426,qchem_inputs/RSE43_P27.in,True,True,True,True,True
RSE43_P28,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,99882,qchem_inputs/RSE43_P28.in,True,True,True,True,True
RSE43_P29,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63322,qchem_inputs/RSE43_P29.in,True,True,True,True,True
RSE43_P3,gscdb137,1,RSE43,1,0,,0,0,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,318,48638,qchem_inputs/RSE43_P3.in,True,True,True,True,True
RSE43_P30,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,62197,qchem_inputs/RSE43_P30.in,True,True,True,True,True
RSE43_P31,gscdb137,1,RSE43,1,0,,0,0,2,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,486,113716,qchem_inputs/RSE43_P31.in,True,True,True,True,True
RSE43_P32,gscdb137,1,RSE43,1,0,,0,0,2,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,228,26522,qchem_inputs/RSE43_P32.in,True,True,True,True,True
RSE43_P33,gscdb137,1,RSE43,1,0,,0,1,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,304,46154,qchem_inputs/RSE43_P33.in,True,True,True,True,True
RSE43_P34,gscdb137,1,RSE43,1,0,,0,0,2,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,370,66923,qchem_inputs/RSE43_P34.in,True,True,True,True,True
RSE43_P35,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,370,66472,qchem_inputs/RSE43_P35.in,True,True,True,True,True
RSE43_P36,gscdb137,1,RSE43,1,0,,0,1,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,274,37837,qchem_inputs/RSE43_P36.in,True,True,True,True,True
RSE43_P37,gscdb137,1,RSE43,1,0,,0,0,2,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,241,29429,qchem_inputs/RSE43_P37.in,True,True,True,True,True
RSE43_P38,gscdb137,1,RSE43,1,0,,0,0,2,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,502,121362,qchem_inputs/RSE43_P38.in,True,True,True,True,True
RSE43_P39,gscdb137,1,RSE43,1,0,,0,0,2,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,436,92115,qchem_inputs/RSE43_P39.in,True,True,True,True,True
RSE43_P4,gscdb137,1,RSE43,1,0,,0,0,2,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33295,qchem_inputs/RSE43_P4.in,True,True,True,True,True
RSE43_P40,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,351,60163,qchem_inputs/RSE43_P40.in,True,True,True,True,True
RSE43_P41,gscdb137,1,RSE43,1,0,,0,0,2,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,483,110164,qchem_inputs/RSE43_P41.in,True,True,True,True,True
RSE43_P42,gscdb137,1,RSE43,1,0,,0,0,2,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,97702,qchem_inputs/RSE43_P42.in,True,True,True,True,True
RSE43_P43,gscdb137,1,RSE43,1,0,,0,0,2,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,288,40886,qchem_inputs/RSE43_P43.in,True,True,True,True,True
RSE43_P44,gscdb137,1,RSE43,1,0,,0,0,2,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145315,qchem_inputs/RSE43_P44.in,True,True,True,True,True
RSE43_P45,gscdb137,1,RSE43,1,0,,0,0,2,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,678,220580,qchem_inputs/RSE43_P45.in,True,True,True,True,True
RSE43_P5,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,429,89844,qchem_inputs/RSE43_P5.in,True,True,True,True,True
RSE43_P6,gscdb137,1,RSE43,1,0,,0,0,2,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,486,115126,qchem_inputs/RSE43_P6.in,True,True,True,True,True
RSE43_P7,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,74842,qchem_inputs/RSE43_P7.in,True,True,True,True,True
RSE43_P8,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,337,56729,qchem_inputs/RSE43_P8.in,True,True,True,True,True
RSE43_P9,gscdb137,1,RSE43,1,0,,0,0,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,52633,qchem_inputs/RSE43_P9.in,True,True,True,True,True
S22_01,gscdb137,1,S22,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,48697,qchem_inputs/S22_01.in,True,True,True,True,True
S22_01a,gscdb137,1,S22,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,162,13492,qchem_inputs/S22_01a.in,True,True,True,True,True
S22_02,gscdb137,1,S22,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,264,33353,qchem_inputs/S22_02.in,True,True,True,True,True
S22_02a,gscdb137,1,S22,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/S22_02a.in,True,True,True,True,True
S22_02b,gscdb137,1,S22,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/S22_02b.in,True,True,True,True,True
S22_03,gscdb137,1,S22,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,522,125487,qchem_inputs/S22_03.in,True,True,True,True,True
S22_03a,gscdb137,1,S22,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,261,34553,qchem_inputs/S22_03a.in,True,True,True,True,True
S22_04,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,582,150558,qchem_inputs/S22_04.in,True,True,True,True,True
S22_04a,gscdb137,1,S22,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42658,qchem_inputs/S22_04a.in,True,True,True,True,True
S22_05,gscdb137,1,S22,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1284,575689,qchem_inputs/S22_05.in,True,True,True,True,True
S22_05a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,642,191364,qchem_inputs/S22_05a.in,True,True,True,True,True
S22_06,gscdb137,1,S22,1,0,,0,0,1,25,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1248,566599,qchem_inputs/S22_06.in,True,True,True,True,True
S22_06a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,609,174885,qchem_inputs/S22_06a.in,True,True,True,True,True
S22_06b,gscdb137,1,S22,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,639,188722,qchem_inputs/S22_06b.in,True,True,True,True,True
S22_07,gscdb137,1,S22,1,0,,0,0,1,30,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1566,807597,qchem_inputs/S22_07.in,True,True,True,True,True
S22_07a,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,795,278623,qchem_inputs/S22_07a.in,True,True,True,True,True
S22_07b,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,771,263500,qchem_inputs/S22_07b.in,True,True,True,True,True
S22_08,gscdb137,1,S22,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,68931,qchem_inputs/S22_08.in,True,True,True,True,True
S22_08a,gscdb137,1,S22,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,195,19452,qchem_inputs/S22_08a.in,True,True,True,True,True
S22_09,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,516,119858,qchem_inputs/S22_09.in,True,True,True,True,True
S22_09a,gscdb137,1,S22,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33789,qchem_inputs/S22_09a.in,True,True,True,True,True
S22_10,gscdb137,1,S22,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,771,261198,qchem_inputs/S22_10.in,True,True,True,True,True
S22_10a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_10a.in,True,True,True,True,True
S22_10b,gscdb137,1,S22,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,195,19452,qchem_inputs/S22_10b.in,True,True,True,True,True
S22_11,gscdb137,1,S22,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,555102,qchem_inputs/S22_11.in,True,True,True,True,True
S22_11a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_11a.in,True,True,True,True,True
S22_12,gscdb137,1,S22,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1020,448896,qchem_inputs/S22_12.in,True,True,True,True,True
S22_12a,gscdb137,1,S22,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,510,126320,qchem_inputs/S22_12a.in,True,True,True,True,True
S22_13,gscdb137,1,S22,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1284,682200,qchem_inputs/S22_13.in,True,True,True,True,True
S22_13a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,642,191387,qchem_inputs/S22_13a.in,True,True,True,True,True
S22_14,gscdb137,1,S22,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1374,774650,qchem_inputs/S22_14.in,True,True,True,True,True
S22_14a,gscdb137,1,S22,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,798,285495,qchem_inputs/S22_14a.in,True,True,True,True,True
S22_14b,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_14b.in,True,True,True,True,True
S22_15,gscdb137,1,S22,1,0,,0,0,1,30,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1566,973866,qchem_inputs/S22_15.in,True,True,True,True,True
S22_15a,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,795,278677,qchem_inputs/S22_15a.in,True,True,True,True,True
S22_15b,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,771,263475,qchem_inputs/S22_15b.in,True,True,True,True,True
S22_16,gscdb137,1,S22,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,450,86679,qchem_inputs/S22_16.in,True,True,True,True,True
S22_16a,gscdb137,1,S22,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33789,qchem_inputs/S22_16a.in,True,True,True,True,True
S22_16b,gscdb137,1,S22,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,192,18798,qchem_inputs/S22_16b.in,True,True,True,True,True
S22_17,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,708,229041,qchem_inputs/S22_17.in,True,True,True,True,True
S22_17a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_17a.in,True,True,True,True,True
S22_17b,gscdb137,1,S22,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/S22_17b.in,True,True,True,True,True
S22_18,gscdb137,1,S22,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,738,243242,qchem_inputs/S22_18.in,True,True,True,True,True
S22_18a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_18a.in,True,True,True,True,True
S22_18b,gscdb137,1,S22,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,162,13492,qchem_inputs/S22_18b.in,True,True,True,True,True
S22_19,gscdb137,1,S22,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,735,242643,qchem_inputs/S22_19.in,True,True,True,True,True
S22_19a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_19a.in,True,True,True,True,True
S22_19b,gscdb137,1,S22,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,159,13024,qchem_inputs/S22_19b.in,True,True,True,True,True
S22_20,gscdb137,1,S22,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,510146,qchem_inputs/S22_20.in,True,True,True,True,True
S22_20a,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_20a.in,True,True,True,True,True
S22_20b,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_20b.in,True,True,True,True,True
S22_21,gscdb137,1,S22,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1374,704952,qchem_inputs/S22_21.in,True,True,True,True,True
S22_21a,gscdb137,1,S22,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,798,285486,qchem_inputs/S22_21a.in,True,True,True,True,True
S22_21b,gscdb137,1,S22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,158976,qchem_inputs/S22_21b.in,True,True,True,True,True
S22_22,gscdb137,1,S22,1,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1284,608927,qchem_inputs/S22_22.in,True,True,True,True,True
S22_22a,gscdb137,1,S22,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,642,191903,qchem_inputs/S22_22a.in,True,True,True,True,True
S22_22b,gscdb137,1,S22,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,642,191903,qchem_inputs/S22_22b.in,True,True,True,True,True
SCONF_C1,gscdb137,1,SCONF,14,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1233,623849,qchem_inputs/SCONF_C1.in,True,True,True,True,False
SCONF_C10,gscdb137,1,SCONF,1,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1233,610758,qchem_inputs/SCONF_C10.in,True,True,True,True,False
SCONF_C11,gscdb137,1,SCONF,1,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1233,619530,qchem_inputs/SCONF_C11.in,True,True,True,True,False
