reaction,dataset,scope,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,objective_weight,stoichiometric_species_count
GDB_W1-F12_1557,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1558,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1559,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1560,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1561,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1562,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1563,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1564,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1565,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1566,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1567,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1568,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1569,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1570,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1571,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1572,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1573,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1574,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1575,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1576,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1577,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1578,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1579,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1580,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1581,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1582,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1583,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1584,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1585,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1586,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1587,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1588,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1589,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1590,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1591,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1592,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1593,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1594,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1595,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1596,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1597,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1598,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1599,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1600,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1601,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1602,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1603,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1604,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1605,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1606,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1607,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1608,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1609,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1610,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1611,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1612,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1613,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1614,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1615,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1616,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1617,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1618,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1619,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1620,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1621,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1622,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1623,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1624,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1625,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1626,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1627,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1628,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1629,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1630,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1631,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1632,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1633,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1634,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1635,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1636,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1637,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1638,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1639,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1640,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1641,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1642,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1643,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1644,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1645,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1646,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1647,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1648,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1649,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1650,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1651,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1652,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1653,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1654,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1655,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1656,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1657,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1658,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1659,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1660,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1661,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1662,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1663,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1664,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1665,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1666,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1667,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1668,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1669,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1670,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1671,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1672,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1673,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1674,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1675,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1676,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1677,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1678,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1679,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1680,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1681,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1682,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1683,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1684,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1685,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1686,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1687,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1688,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1689,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1690,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1691,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1692,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1693,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1694,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1695,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1696,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1697,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1698,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1699,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1700,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1701,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1702,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1703,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1704,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1705,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1706,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1707,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1708,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1709,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1710,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1711,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1712,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1713,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1714,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1715,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1716,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1717,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1718,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1719,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1720,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1721,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1722,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1723,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1724,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1725,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1726,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1727,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1728,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1729,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1730,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1731,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1732,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1733,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1734,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1735,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1736,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1737,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1738,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1739,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1740,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1741,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1742,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1743,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1744,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1745,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1746,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1747,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1748,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1749,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1750,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1751,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1752,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1753,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1754,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1755,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1756,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1757,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1758,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1759,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1760,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1761,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1762,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1763,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1764,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1765,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1766,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1767,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1768,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1769,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1770,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1771,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1772,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1773,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1774,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1775,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1776,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1777,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1778,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1779,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1780,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1781,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1782,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1783,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1784,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1785,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1786,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1787,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1788,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1789,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1790,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1791,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1792,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1793,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1794,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1795,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1796,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1797,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1798,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1799,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1800,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1801,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1802,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1803,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1804,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1805,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1806,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1807,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1808,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1809,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1810,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1811,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1812,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1813,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1814,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1815,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1816,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1817,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1818,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1819,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1820,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1821,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1822,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1823,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1824,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1825,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1826,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1827,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1828,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1829,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1830,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1831,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1832,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1833,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1834,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1835,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1836,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1837,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1838,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1839,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1840,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1841,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1842,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1843,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1844,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1845,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1846,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1847,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,5
GDB_W1-F12_1848,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,3
GDB_W1-F12_1849,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1850,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1851,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
GDB_W1-F12_1852,GDB_W1-F12,GDB9_W1_F12_external,false,false,false,true,,4
