species,scope,snapshot_input,input_sha256,molecule_block_sha256,geometry_payload_sha256,charge,multiplicity,atom_count,real_atom_count,ghost_atom_count,elements,manifest_orbital_basis,qchem_rem_basis,basis_block_sha256,basis_block_bytes,manifest_auxiliary_basis,qchem_rem_auxiliary_basis,auxiliary_basis_block_sha256,auxiliary_basis_block_bytes,qchem_rem_ecp,ecp_block_sha256,ecp_block_bytes,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_unrestricted,orbital_files_used
dsgdb9nsd_002458,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002458.in,bba604fd1845abba63b18d42d9399e137eb91d2a4e60a2b42c7596adf1fe3d47,5697abc6c1bae4e88d9f40cf95dcde8057e5b194245417ba35c8edcc32e90132,6566fd1ea21ca4ffae64bbb80244b79a85e5745fd600229c3b34a6b69ff5176f,0,1,11,11,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002459,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002459.in,0852a6fc268ecbbf237cecef6027d7501f3ec8b7f60b0591c6fc4e96586c3f48,316f7671becc569f104fb0fba7fe400c9a4833a11435d93cbec0de62b732a09d,18352080432a04e0f2852619b564cddb546a61f230fe42f8d30a60596711111f,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002460,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002460.in,82c8eb02f6ee5b1fd4a507332641b0ca6c3a91232813286bbfdc96bf3574beaa,51c3133015736e5482de3de7510c886dadde36818621443b7f42acdfeb0ca2a0,04dff399fcbaf7ac5720c652199963eebc85b8abceb53f04a4e0931161f7c9ee,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002461,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002461.in,600708a49b7b6efefcf68a858b85d912a32ba585af4d9d55277de2c932290573,a4b9f5d182154589bc5f9787a92e562e51ad58d4415801398190ca6e300bec33,4e192a22b8475cb1c02339e4bc63c046581221bde39d9c0abfbfea1ac2fdfda3,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002462,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002462.in,256fbec2b8fce11776011f97fb19092fcd9368faf15886c3da5bc46619b0d22d,6c256bc91ecbba4ebfeb699ce974275df96c70a0216252e7bd372bbec8045b2e,16eaedeac72d745f161c2b1f12f73bebf48ac6e9441f1cb2acba6dee348e59f2,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002463,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002463.in,b1ed44283a15ead5c27b42add994bba01250df9e49087933f222915252ed3ab9,21d515f5d495dce4b2029067c4b268edbb05ef587abd06b02023400443c6731a,0ec923dfb2d88042ded61f0ebdfa3250daa1330ee5559d9778b2eec158c5b015,0,1,13,13,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002464,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002464.in,7d9962dad3e22eea6f58d1c4f17ad882b049d470b2aeb2dabceaab57d5bdf646,562e00b5271a97ed9a269736d6f8db763cac4a3b54de3497d52b2b9585818255,00445897becbec6f266f39ba9731ff9f982c3942305755df383bc81844b378a0,0,1,19,19,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002465,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002465.in,685b395aa6417befc1eb6f6d779c44e94e970ef0257b48404929a2d620f5866f,65b835c4ee21e65504d83530a5e7a9a1b020e007fb9ec4ad6e3eadc5b00b7e1a,7684654e0dd6d9cc8158d3cb879f10ca3a035ee9c4e8ca635ac7e810498a43e4,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002466,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002466.in,c62ae92004430ef64476092c2f39e4ca6b547602acbf30984fd5abaefa81e93a,ad13d7e7f69fb976101b5dde8e3e01abba5651b8d022d3337e62d831aeef04bb,bcc05977a4828a9f0f27f874c220717ecebc1215e3b3a361ae6376bcaa237d83,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002467,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002467.in,32ab34995934cb1f0de0cc25d5b4104e9b214355790ed7d7b8dfc26d244f4aa3,34084b0b7447ba2ddf485dd67ca79e8f479d3e3ab128c0876eea5ef012d0b61a,065f68da3cf0f76d6e56a0c1008c675479ca1a810f7f18265cb2a353cdd9e7e8,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002468,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002468.in,4aa9fd428d882bd00022e79991cf77b80f3a9c138b174d5f3e66c8384af325a8,9c920a5f5cd10339ca26c52442e626f52c125bb3a5f2cff0cfa5a2dce35ae0b3,31328a19b2fdb773becfe25bb066e657d889efba90bca36df0e6fa286cfa0b99,0,1,16,16,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002469,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002469.in,712f34e3cec6616d8d21052bf70b5bcdb775bcf5cdc5a67fd41dd790833ac0fe,dfd6c238019b7436596eabf9369b9f130aa192c9c5521fadd118d208ce11bd10,8ba68703631063ddeb60a3f94dc2c6accd28d31bb03656b661edd13642b101f8,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002470,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002470.in,9747b010921b4a356529afa0ca67864e3878a565ab4000e08cdcfa03e15c93fd,2895c7f8b43b7fa46ad34d94993a4df81828af48ff1d5c116f9c816ec984a5fb,aaf116dca21c0264d0eb1f82e63d3863d71996c04dfb83d5334278454922ed07,0,1,16,16,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002471,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002471.in,888a92fda5bce565b98ae4204911f62cd0298b859c53010f28049f2810c7a86a,1a98179bccd2ebc7a0b0aac9e44ca232dd4f7cdeafc4f7d806d47664ec6ae03e,d3c2d2116449a1acdf9257f16dd85cf7722efdc80d2d21059b8809bbe6b34c88,0,1,16,16,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002472,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002472.in,912f567455dafa7d22fc4d7ee45e056ef34a20aa22485b2443a25b30efe1b0b8,6d6c810baa4b66defed5871d0b3ce4388caa222fb4f240bff60d45e83084204e,3f37435a12297114c19c6b25bfce23776b2efa3df6b14367439534e40500de3e,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002473,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002473.in,9f8dd608b13f52641e9637c123a96cc1eafb71bc90202bffdc2070921428fccc,ba56b1fe878f3921b5480befaf86ba96e9ab04ae1bcd86bb8a594f8e8cfc9f1d,c7380e2c4a88e66df206f6c0399506403d3018db82a0424024a3327b17b673a1,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002474,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002474.in,b19d08e102a1a5cf0f3746449cb4531fc61920d74392f80fca5567367e3c529b,adf4fee5fb132a0b62b68810b0c10bcb5924eafa6113318f4213d0666d30a081,00520543a63de0a9eb79ef4564c97a3e089154697a6c18626ed97984107d93bf,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002475,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002475.in,c759ba7c34cafbf76725b84516d513677c0c5978a717d0752ede7e8afed0f204,1f1457db85a9f0787a50c89977004f0bab286752a98809fd017aec2326bb03fc,71efaad4ecf9b97803d4ff8971a225e64d97d0e1e6b6450639673a3061bf0b30,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002476,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002476.in,ae82ce13333be194ec4d8892d8341ca5b8137e7a93720550f0b35affa164f074,90e9159a48862ab4ac482b4e77d8235cf5664c49d08a47e31abf33d996b54a98,763efe24a2f048009ccc9a1bfadcb2dca911d37de63f931e57e39ae93404dcff,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002477,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002477.in,869a77a884da05ce217a03fc26736f9a37475a5759b63eda594c2d35fe987cbc,1182d3fe90176e67a8a128893e701d20b32bc98235c858968a608a4ebbaaeb65,0b4c59e7edb6a581d2df1f470ec70f3b4da6c85f0ce96532daf4748314b76c69,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002478,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002478.in,0a5a81fe47010660e29b7f66f4b6a4fd85f7309f23daf725e39ffcadeecad609,25165d38c5f70ae6f5328547470685c971f706575ad5b131af4430ac1b355c41,8208d30b0535506421af427d63161c58f9d51cc6bded4c4d451f9283878579f2,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002479,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002479.in,509922bcfd08a6953189c859a774818b4213cb4d770209aa17649078f9c9e412,ce494e749b5706b939c5dbff0c8e569227927ed768d0058667746cf8941b0be6,fa52820ced4b8a0b6c560bedc1978529907a9e6c2335a824b53d00e54575c033,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002480,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002480.in,04b326933c7e01e40ab9fefb387b26a9dc4a3a0ea56b0c54f167395736766e1c,71608b9ef66ed10a7fb1917153d19858a9eb7d798e2db87f8ac0028564738710,a0071ea513045694472822ce4cb65c09cc8e9989c2aa95c15787f6f2aecdb0ad,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002481,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002481.in,d7600d592eb1ed1a443f7e7efa3fefc8362a4d3709e013c4ec835597406289bd,fd4e4bb1a10c30819f5fccc54542cb0c19e7a2ef5ba928098ee7f65752977742,11c69c01360bc0062a834b96994113c37836f93a4cde1449a8f4cb388623f6a2,0,1,19,19,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002482,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002482.in,9f1cfc6e0c5377bc19c9382f7e6c4fa47c7bb67244a3e6779a37b5e0f220cc19,3648f4199004156c1c4023c59ed26b81c5c770a04fa86f656e05a087f022a80e,60eb0b4971a3ebe965e43435d9946ada63a63ee5e46ee9f2d09ad8ef995215b3,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002484,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002484.in,073d77884fd43047266dd35b6835be66be35bf4c2cdaac8db59ffa04c7b8d50f,6c7b59e7368cfac4318e4ff4c19bfd9ad7af1adb2cf6b3a8e6952521f514beff,646f11d03d369b040aba08436217f4fc26654199ffc6750c16b3e65f0a41fb0a,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002485,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002485.in,9ace4cdacd7b0a6055e5109433afb7e73f8bbc13b2f0ff7b1233e844356733f5,8942067f828c8f0f5e5dd3c47b5fa98361993f3e05964168922493a347ec0cf0,8f01bf9198e635875a48b152dc3c55c7cf29aabece83a7efc981aff7892814dc,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002486,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002486.in,9807b4379ee9b6545d671c047faf5f525ee15326805a03f36710a6ef3eba8337,0b297952e7772de886f1c0d8515e30f7e41824b18199c5336f94566508bc8b4d,6244d5e276091e824176febfd93a7fabbc426c48d3bdd25d0f801225388e0822,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002487,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002487.in,109eea92c10ae07fa5c6020907bb267ecb3d68f80b9f3a81a2f5968bf52ede6b,60629f744df970e8d06127514401334640621268921e2c46387faadbe3295e9f,8eb9e9034b83cb520295151781ad2078a9102eaff2c1628bcdad79b44e4138c2,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002488,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002488.in,67ca63bbb38e0503c0beb8bce22600c873f4d1675340df7e03bdeb59b523c2b6,00cc2d3fe56d822f39729379c3d073048a7549d0b2d02843b968b60b52532eb4,c8deec9b61bb0d36cb599a2d4f78fa012af1f67e9aeee8ca739e72f3f7da131b,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002489,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002489.in,b29536dd31e324b686a990028fc094716769b5d3b55e90a7046c86f4c3e0822b,729fad8c791f9c168d726c78eb11b88dd440aa248b8b7c96bd5dbe0e5d09d992,36decc80a4bec3ecb857d1b8abe6517c31c6711d69ba7c3ce3e10e7a3734b74e,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002490,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002490.in,479b906c45a732ceaac27c157929010320b94e0ce8b16f132e2e600c2d001d95,3d6dfcf8802f87e9a75ea97c2aa176c116365ca5de6e658bdf9e98d30a2dd952,23e13e5de6035c30cf5c98cf3f6e78cbb1e95966dfe6141318e6883e97098c96,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002491,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002491.in,76de83b8fa1a17dc0369d20d37cc228ff6ee110f43dce3fb06dbf2dabcdaa485,a61bc00cc250a8df480cd531d3632037390cf33a99aa538c66ec082cc261dd6a,8871e221610415bfeb8bf4d9cf72c2b67b8ba53b07de95e8f5cd7c5b7367a85b,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002492,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002492.in,a11a99f1d7efafd0c49a1e5ec90357c3973e78ef011d89da4feb640ef32cdd06,06c960cef2931d8bb9535e453b915f0c1fefde04fbf80ea0d4feaa2fcc77d5be,d22c11d4512c631b5b8a68862bf111541a3c8b8f43d40218ad2ed8a98185ae02,0,1,11,11,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002493,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002493.in,ed27c6baddb9c1ca92de774042556b4256aa2853bd769d0bd61dc7974000f823,3d47c6002e4ae8bc3c5110622bcde7112ca6cc82ebb5cdf14c2d55bf17beac7c,bfe37845cd68f26f9f9cf73c4ede1d065f79941c99daf50806d04428e6d1feeb,0,1,10,10,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002495,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002495.in,aa3e5461d7cf59e114009d7353133f18563e33c2833f4260c28455bc882b867f,680311d36d665ba084d7059650ab2aee44c48f4bb75afd800de04f3c540df8a1,a82d4d3ffa979700a4725c2d333b41a93fa97cd39acbc4a9044875fa14477fe4,0,1,10,10,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002496,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002496.in,750fe52cf4685ba655858f276d3a09b5eabf95166728361a620b96d1fc920dff,c47bedeb7d13b41f69adc9ac64b807fa50eabcb1970eddfc63efa6ae1d616e31,42477ac65368b25713c32825d4947b9574f41020fb64f7329792b490fd4907fd,0,1,9,9,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002497,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002497.in,a391cfa10f6d53dee42bb712509f40bc07fc8c8f250351b47de226e1e0e7496c,f1227580766c48393cad561d95cffbae84b722c48fb22778ba24ea87719b922f,f8090b1b8222dd083071aab9ec5147776ef862ee95a26fd16b6df214b2d3852b,0,1,11,11,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002498,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002498.in,d8ce6a222cf0a32ddc68c9081bd25789a6ef3f8cb35ae2a223540c016fa081cc,52118e7752a4fb08516cca4cc614915e95fa213dfc027b22792ca79f7a7563d7,2778d733606fc357cf2e11044308c4f5e218b597fc74c807568f6a9fb33ae8f9,0,1,13,13,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002499,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002499.in,bc172d0f1602c76860f8c5c97572f8ab12b7769160ba5651fd98fec440bc3e02,d91f48f2af1f28e9d8998a53c7db97109d3222aca307077480f14969ea627ba1,7b19b82f943926a9658c233578bcb07c66d1ab3dedb3d58782074180207cd672,0,1,12,12,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002500,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002500.in,b32e45cc3d173699d68eadf906765e4e578ca41eddc4fd0a953dea7f0ab75079,cf0b5da67994541583efc43eda1a1639613330cee82e56669951a0fbf05df932,8237bb9206373041f8f13b80074f2a6901d2c069845739535f7e3c4256f3da81,0,1,11,11,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002501,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002501.in,f315024e2dfb652fa1371cb9f82eb34bb4d57befdc9f0bec440e1e6993a8a9c1,d3df95511300a76e8dea015c4ee5eb61854d117684e61be7bb16410ad602e96f,e967783796c5734b4d86cb31b70e73c7ee9f604bbd1d34f347cb5c39e310a43d,0,1,10,10,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002502,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002502.in,594588ebd299e12b13daff7e745c5ea46cfa5e440798c5a775094d3fbb3ba2a5,8d6c1d0224a6643a4a180f03a260f8b28c0da40d93078c5b6ed9a4f94d8cb372,589a77fde5bc48d13bf530961cbc9f74613cb32fddccd547a3ea9f02ff073304,0,1,14,14,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002503,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002503.in,2b59acf259f501b9a1b1d2b51ccac74310186e365debaf53a0496ebf84b021fa,7daac2302617db66ea08b0f5ad470fe8618a7a0c8173d60211205ba8309a1717,37f08fed2b8d93e3954c64541fbec2d2c1bfd202ca8bdd409fdb33339c011f63,0,1,15,15,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
