species,scope,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_input_metadata_available,geometry_status
V30_CO2_N2_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO2_N2_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_Ar,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_Ar_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_Ar_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_CO_CO_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_Ar_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_12+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_12-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_13+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_13-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_14+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_14-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_15+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_15-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_16+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_16-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_17+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_17-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CH4_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_CO2_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_H2O_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_12+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_12-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_13+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_13-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_14+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_14-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_H2O_NH3_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_Ar_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_C2H2_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_10+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_10-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_11+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_11-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_13+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_13-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_14+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_14-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_9+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CH4_9-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_CO_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_1+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_1-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_2+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_2-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_3+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_3-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_4+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_4-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_5+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_5-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_6+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_6-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_7+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_7-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_8+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_H2O_8-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_HCN,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_HCN_0+,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
V30_HF_HCN_0-,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
