species,scope,source,status,issues,bytes,nbasis,nmo,files,geometry_max_error
dsgdb9nsd_003190,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003190,missing,,0,,,0,
dsgdb9nsd_003191,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003191,missing,,0,,,0,
dsgdb9nsd_003192,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003192,missing,,0,,,0,
dsgdb9nsd_003193,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003193,missing,,0,,,0,
dsgdb9nsd_003194,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003194,missing,,0,,,0,
dsgdb9nsd_003195,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003195,missing,,0,,,0,
dsgdb9nsd_003196,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003196,missing,,0,,,0,
dsgdb9nsd_003197,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003197,missing,,0,,,0,
dsgdb9nsd_003198,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003198,missing,,0,,,0,
dsgdb9nsd_003199,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003199,missing,,0,,,0,
dsgdb9nsd_003200,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003200,missing,,0,,,0,
dsgdb9nsd_003201,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003201,missing,,0,,,0,
dsgdb9nsd_003202,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003202,missing,,0,,,0,
dsgdb9nsd_003203,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003203,missing,,0,,,0,
dsgdb9nsd_003204,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003204,missing,,0,,,0,
dsgdb9nsd_003205,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003205,missing,,0,,,0,
dsgdb9nsd_003206,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003206,missing,,0,,,0,
dsgdb9nsd_003207,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003207,missing,,0,,,0,
dsgdb9nsd_003208,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003208,missing,,0,,,0,
dsgdb9nsd_003209,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003209,missing,,0,,,0,
dsgdb9nsd_003210,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003210,missing,,0,,,0,
dsgdb9nsd_003211,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003211,missing,,0,,,0,
dsgdb9nsd_003212,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003212,missing,,0,,,0,
dsgdb9nsd_003213,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003213,missing,,0,,,0,
dsgdb9nsd_003214,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003214,missing,,0,,,0,
dsgdb9nsd_003215,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003215,missing,,0,,,0,
dsgdb9nsd_003217,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003217,missing,,0,,,0,
dsgdb9nsd_003218,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003218,missing,,0,,,0,
dsgdb9nsd_003219,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003219,missing,,0,,,0,
dsgdb9nsd_003220,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003220,missing,,0,,,0,
dsgdb9nsd_003221,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003221,missing,,0,,,0,
dsgdb9nsd_003222,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003222,missing,,0,,,0,
dsgdb9nsd_003223,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003223,missing,,0,,,0,
dsgdb9nsd_003225,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003225,missing,,0,,,0,
dsgdb9nsd_003226,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003226,missing,,0,,,0,
dsgdb9nsd_003227,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003227,missing,,0,,,0,
dsgdb9nsd_003228,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003228,missing,,0,,,0,
dsgdb9nsd_003229,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003229,missing,,0,,,0,
dsgdb9nsd_003230,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003230,missing,,0,,,0,
dsgdb9nsd_003231,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003231,missing,,0,,,0,
dsgdb9nsd_003232,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003232,missing,,0,,,0,
dsgdb9nsd_003233,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003233,missing,,0,,,0,
dsgdb9nsd_003234,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003234,missing,,0,,,0,
dsgdb9nsd_003235,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003235,missing,,0,,,0,
dsgdb9nsd_003236,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003236,missing,,0,,,0,
dsgdb9nsd_003237,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003237,missing,,0,,,0,
dsgdb9nsd_003238,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003238,missing,,0,,,0,
dsgdb9nsd_003239,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003239,missing,,0,,,0,
dsgdb9nsd_003240,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003240,missing,,0,,,0,
dsgdb9nsd_003241,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003241,missing,,0,,,0,
dsgdb9nsd_003242,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003242,missing,,0,,,0,
dsgdb9nsd_003243,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003243,missing,,0,,,0,
dsgdb9nsd_003244,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003244,missing,,0,,,0,
dsgdb9nsd_003245,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003245,missing,,0,,,0,
dsgdb9nsd_003246,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003246,missing,,0,,,0,
dsgdb9nsd_003247,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003247,missing,,0,,,0,
dsgdb9nsd_003248,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003248,missing,,0,,,0,
dsgdb9nsd_003250,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003250,missing,,0,,,0,
dsgdb9nsd_003251,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003251,missing,,0,,,0,
dsgdb9nsd_003252,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003252,missing,,0,,,0,
dsgdb9nsd_003253,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003253,missing,,0,,,0,
dsgdb9nsd_003254,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003254,missing,,0,,,0,
dsgdb9nsd_003255,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003255,missing,,0,,,0,
dsgdb9nsd_003256,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003256,missing,,0,,,0,
dsgdb9nsd_003257,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003257,missing,,0,,,0,
dsgdb9nsd_003258,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003258,missing,,0,,,0,
dsgdb9nsd_003259,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003259,missing,,0,,,0,
dsgdb9nsd_003260,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003260,missing,,0,,,0,
dsgdb9nsd_003261,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003261,missing,,0,,,0,
dsgdb9nsd_003262,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003262,missing,,0,,,0,
dsgdb9nsd_003263,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003263,missing,,0,,,0,
dsgdb9nsd_003264,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003264,missing,,0,,,0,
dsgdb9nsd_003265,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003265,missing,,0,,,0,
dsgdb9nsd_003266,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003266,missing,,0,,,0,
dsgdb9nsd_003267,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003267,missing,,0,,,0,
dsgdb9nsd_003268,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003268,missing,,0,,,0,
dsgdb9nsd_003273,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003273,missing,,0,,,0,
dsgdb9nsd_003274,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003274,missing,,0,,,0,
dsgdb9nsd_003275,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003275,missing,,0,,,0,
dsgdb9nsd_003276,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003276,missing,,0,,,0,
dsgdb9nsd_003277,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003277,missing,,0,,,0,
dsgdb9nsd_003278,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003278,missing,,0,,,0,
dsgdb9nsd_003280,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003280,missing,,0,,,0,
dsgdb9nsd_003281,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003281,missing,,0,,,0,
dsgdb9nsd_003282,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003282,missing,,0,,,0,
dsgdb9nsd_003283,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003283,missing,,0,,,0,
dsgdb9nsd_003284,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003284,missing,,0,,,0,
dsgdb9nsd_003285,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003285,missing,,0,,,0,
dsgdb9nsd_003286,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003286,missing,,0,,,0,
dsgdb9nsd_003288,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003288,missing,,0,,,0,
dsgdb9nsd_003289,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003289,missing,,0,,,0,
dsgdb9nsd_003290,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003290,missing,,0,,,0,
dsgdb9nsd_003291,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003291,missing,,0,,,0,
dsgdb9nsd_003292,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003292,missing,,0,,,0,
dsgdb9nsd_003293,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003293,missing,,0,,,0,
dsgdb9nsd_003294,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003294,missing,,0,,,0,
dsgdb9nsd_003295,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003295,missing,,0,,,0,
dsgdb9nsd_003296,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003296,missing,,0,,,0,
dsgdb9nsd_003297,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003297,missing,,0,,,0,
dsgdb9nsd_003298,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003298,missing,,0,,,0,
dsgdb9nsd_003300,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003300,missing,,0,,,0,
dsgdb9nsd_003301,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003301,missing,,0,,,0,
dsgdb9nsd_003302,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003302,missing,,0,,,0,
dsgdb9nsd_003303,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003303,missing,,0,,,0,
dsgdb9nsd_003304,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003304,missing,,0,,,0,
dsgdb9nsd_003305,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003305,missing,,0,,,0,
dsgdb9nsd_003306,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003306,missing,,0,,,0,
dsgdb9nsd_003307,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003307,missing,,0,,,0,
dsgdb9nsd_003308,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003308,missing,,0,,,0,
dsgdb9nsd_003309,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003309,missing,,0,,,0,
dsgdb9nsd_003310,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003310,missing,,0,,,0,
dsgdb9nsd_003311,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003311,missing,,0,,,0,
dsgdb9nsd_003312,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003312,missing,,0,,,0,
dsgdb9nsd_003313,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003313,missing,,0,,,0,
dsgdb9nsd_003314,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003314,missing,,0,,,0,
dsgdb9nsd_003315,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003315,missing,,0,,,0,
dsgdb9nsd_003316,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003316,missing,,0,,,0,
dsgdb9nsd_003317,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003317,missing,,0,,,0,
dsgdb9nsd_003318,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003318,missing,,0,,,0,
dsgdb9nsd_003319,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003319,missing,,0,,,0,
dsgdb9nsd_003320,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003320,missing,,0,,,0,
dsgdb9nsd_003321,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003321,missing,,0,,,0,
dsgdb9nsd_003322,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003322,missing,,0,,,0,
dsgdb9nsd_003323,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003323,missing,,0,,,0,
dsgdb9nsd_003324,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003324,missing,,0,,,0,
dsgdb9nsd_003325,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003325,missing,,0,,,0,
dsgdb9nsd_003326,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003326,missing,,0,,,0,
dsgdb9nsd_003327,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003327,missing,,0,,,0,
dsgdb9nsd_003328,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003328,missing,,0,,,0,
dsgdb9nsd_003329,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003329,missing,,0,,,0,
dsgdb9nsd_003330,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003330,missing,,0,,,0,
dsgdb9nsd_003331,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003331,missing,,0,,,0,
dsgdb9nsd_003332,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003332,missing,,0,,,0,
dsgdb9nsd_003334,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003334,missing,,0,,,0,
dsgdb9nsd_003335,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003335,missing,,0,,,0,
dsgdb9nsd_003336,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003336,missing,,0,,,0,
dsgdb9nsd_003337,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003337,missing,,0,,,0,
dsgdb9nsd_003338,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003338,missing,,0,,,0,
dsgdb9nsd_003339,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003339,missing,,0,,,0,
dsgdb9nsd_003340,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003340,missing,,0,,,0,
dsgdb9nsd_003341,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003341,missing,,0,,,0,
dsgdb9nsd_003342,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003342,missing,,0,,,0,
dsgdb9nsd_003343,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003343,missing,,0,,,0,
dsgdb9nsd_003344,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003344,missing,,0,,,0,
dsgdb9nsd_003345,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003345,missing,,0,,,0,
dsgdb9nsd_003346,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003346,missing,,0,,,0,
dsgdb9nsd_003347,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003347,missing,,0,,,0,
dsgdb9nsd_003348,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003348,missing,,0,,,0,
dsgdb9nsd_003349,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003349,missing,,0,,,0,
dsgdb9nsd_003350,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003350,missing,,0,,,0,
dsgdb9nsd_003351,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003351,missing,,0,,,0,
dsgdb9nsd_003352,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003352,missing,,0,,,0,
dsgdb9nsd_003353,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003353,missing,,0,,,0,
dsgdb9nsd_003354,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003354,missing,,0,,,0,
dsgdb9nsd_003355,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003355,missing,,0,,,0,
dsgdb9nsd_003356,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003356,missing,,0,,,0,
dsgdb9nsd_003357,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003357,missing,,0,,,0,
dsgdb9nsd_003358,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003358,missing,,0,,,0,
dsgdb9nsd_003359,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003359,missing,,0,,,0,
dsgdb9nsd_003360,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003360,missing,,0,,,0,
dsgdb9nsd_003361,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003361,missing,,0,,,0,
dsgdb9nsd_003362,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003362,missing,,0,,,0,
dsgdb9nsd_003363,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003363,missing,,0,,,0,
dsgdb9nsd_003364,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003364,missing,,0,,,0,
dsgdb9nsd_003365,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003365,missing,,0,,,0,
dsgdb9nsd_003366,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003366,missing,,0,,,0,
dsgdb9nsd_003367,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003367,missing,,0,,,0,
dsgdb9nsd_003368,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003368,missing,,0,,,0,
dsgdb9nsd_003369,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003369,missing,,0,,,0,
dsgdb9nsd_003370,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003370,missing,,0,,,0,
dsgdb9nsd_003371,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003371,missing,,0,,,0,
dsgdb9nsd_003372,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003372,missing,,0,,,0,
dsgdb9nsd_003373,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003373,missing,,0,,,0,
dsgdb9nsd_003374,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003374,missing,,0,,,0,
dsgdb9nsd_003375,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003375,missing,,0,,,0,
dsgdb9nsd_003376,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003376,missing,,0,,,0,
dsgdb9nsd_003377,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003377,missing,,0,,,0,
dsgdb9nsd_003378,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003378,missing,,0,,,0,
dsgdb9nsd_003379,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003379,missing,,0,,,0,
dsgdb9nsd_003380,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003380,missing,,0,,,0,
dsgdb9nsd_003381,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003381,missing,,0,,,0,
dsgdb9nsd_003382,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003382,missing,,0,,,0,
dsgdb9nsd_003383,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003383,missing,,0,,,0,
dsgdb9nsd_003384,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003384,missing,,0,,,0,
dsgdb9nsd_003385,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003385,missing,,0,,,0,
dsgdb9nsd_003386,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003386,missing,,0,,,0,
dsgdb9nsd_003387,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003387,missing,,0,,,0,
dsgdb9nsd_003388,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003388,missing,,0,,,0,
dsgdb9nsd_003389,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003389,missing,,0,,,0,
dsgdb9nsd_003390,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003390,missing,,0,,,0,
dsgdb9nsd_003391,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003391,missing,,0,,,0,
dsgdb9nsd_003392,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003392,missing,,0,,,0,
dsgdb9nsd_003393,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003393,missing,,0,,,0,
dsgdb9nsd_003394,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003394,missing,,0,,,0,
dsgdb9nsd_003395,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003395,missing,,0,,,0,
dsgdb9nsd_003396,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003396,missing,,0,,,0,
dsgdb9nsd_003397,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003397,missing,,0,,,0,
dsgdb9nsd_003398,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003398,missing,,0,,,0,
dsgdb9nsd_003399,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003399,missing,,0,,,0,
dsgdb9nsd_003400,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003400,missing,,0,,,0,
dsgdb9nsd_003401,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003401,missing,,0,,,0,
dsgdb9nsd_003402,GDB9_W1_F12_external,/global/scratch/users/jsliang/COACH3/dsgdb9nsd_003402,missing,,0,,,0,
