species,scope,source,source_sha256,derived_sha256,orbital_basis,auxiliary_basis,ecp_label,charge,multiplicity,atom_count,ghost_atom_count,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,ecp_resolution
V30_C2H2_C2H2_9+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H2_C2H2_9+.in,000175f2ce1be04460ea9521ad32ad7fe75123f259733c41c3cf586557066d0a,ddd79d28b19cb4ec1acc344c8950bb7741a0d0cba4aa92ac593f057ccd89b3db,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,28,0,120,384,224,888,not_applicable
V30_C2H2_C2H2_9-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H2_C2H2_9-.in,9c164b00dff0e6b6ce121866f066076210b272616c3fd73b52aa4f1001c43e98,8de2a5259870c79af771766a033ddc28d6817bf8552f605564eba8717c3fbb7e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,28,0,120,384,224,888,not_applicable
V30_C2H4_Ar,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar.in,479076cb20f7196fa5779eee2a2ee6c1b86ecf38eab846ab80199c5f79f47d3e,9d78d9c95e6f8c763e8e66fbba3f70e106c8d798476cb902db240bfce82d1140,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_1+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_1+.in,95edcda73f9ab9e73fe06320fe064548b8721fd08d02844074e289fd1db1824b,19084d4cdc46802d42bccefc31781f24f90a20b59145f0f03a22a43a2a9e3b77,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_1-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_1-.in,6d1b91379d77964971d1da372d084c45f1aa3e85fcb7bde7121470d09c6473de,b3434951d8d5d533498a304178b22415ff73cb3cf4e9724c297b3e6b0737223c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_10+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_10+.in,1e827d119a8a53f3d390bf8469e3a35972f903fba092ad393c23740e246848b7,1a87062d3d351b1402875ca0b4ef8b0e38fdb12ae04945265b50af4139fb8009,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_10-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_10-.in,a60e1ed83b30c41cee23b926edc009ed3e08f1064745bd2a9c57eae44579d0ba,08b7858fa6435ee0a937b10634b3fd14d2016503cd1ac189733f312cd8a190a2,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_11+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_11+.in,0665faf668e74bdcbb803e2f72277ac7f83294a05cda782271f36906a3cab786,08b53e8818198b288e858b2042b23055b82d080e1ef65fdfef21234908927dae,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_11-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_11-.in,96ad8cfaaa326fdcb2c36f3f896e63086732d1f04133e6fa8463aaad7cc2d1a8,54f9ac9278bae041655f7445049248cd45929e4f558b65358625e78ae99513dd,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_12+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_12+.in,516e3cc8d650535cc4d514f35f00e398975eac3317a84c1e8d58337267127042,8ca169d01083f3da529d74bbdacff26d7f25ae613e6e93e9a08a7107da22804f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_12-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_12-.in,6d8a47305beaa14b0b071f19ce720a7c868686e3c742f8f8edef887a4938c651,4efc017d2c5765637f4a992a180015e8ee2acd5729808de13a90b9729e20f61c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_13+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_13+.in,c0a5bfe9d4aee0940af06b910d1bd6682bb3c83d19f3a0f16ebc9e448e925e81,0f05f51641370c7574d0dcf32d61306fb65531b63949e86a0a146168802db64f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_13-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_13-.in,dfadd33690a0a4cfe8dd4409bf4891991ebd8c986ea7e68218cb6748767f6fcc,8ec7915f2ff7c73803651fc59ebb61dc654c2a11f555c0e9a232cfaefef8b5b4,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_14+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_14+.in,9980a1bfb3129c8c0b9777ee0ec1aee6a9beebeb4064170c7599df30280c5cf2,16741f970abc6c0ad8e4eeb6e5dbc95ea89b4bb158698049781848048df3e3a5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_14-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_14-.in,331bf3b713d1e49f3d27aa50b6ff4f60ccc4abbf247bc489ead029dc058d521b,2cb8ec00ba10d1fbf03cc3de3e5e640a6c5fce9126f7ecb0184a5d7bfd05ed3d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_2+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_2+.in,befe895d81badf7bcb00a7a6fd37828e33ad21b38cde6db9807524d4f147f04a,9fc7f832fc4d6336aceaab5c820bf89bf8e6de447146c4bcc57a3b4487fb4180,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_2-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_2-.in,8a4d66e8efb8be6bc13f613aa042f02e54668620fd8dcb2e87ebe4dbff0277b8,c17bdcd42568c93d476c99bdc9e28f7536d7c8cbe2c4cf66f67043b72e5bd1e8,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_3+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_3+.in,e3ae9058bad2cc0009ed132647d353c7420d8bf74e84f19ce9f16fd53e57a866,0b4134d8e7926cf825abeb6b6ee30854018afa41d624c7a74b00e8ba07a9bb22,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_3-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_3-.in,68581f0da338fcd8eb99ca03e1b8d802ec78f6b3fc9acded9f26f92fa1787ec0,c693c20aa1db2b9841d4b94f793f49281985ddcd74f653f2261c2d4422a96687,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_4+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_4+.in,b520854aeb0d93253715afa3a7384d2d56d89730b409c75a71d459c297a280de,d27a5503738340dd28f0a63c2c2058ead61c0c4f06f1192000d006990291094d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_4-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_4-.in,1a61ab39d875259323f6291d01fdda5bf5b6743987bf1d0cc3df9874ff5e1577,31288aa9db529cf2b08e1f61c0a099d794208b384de2b77d316d912610dcb483,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_5+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_5+.in,b921c6cc0cc8d265a51d93894269b1d44c65753129e0f6b01d06ebf7c4c50614,083314045a481cdd500f62f7f9991cf93d7cf9a9398872b1ac1a93648e92410d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_5-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_5-.in,23955240d944302ce0574fe6a7d581827ba6b45a08d6ba93fc940dc1d7fa0653,2f3e0a731e6b141dfa6ac1a858123bb2ba2f977cacd98a020bf9e3394f3a7237,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_6+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_6+.in,a9131fd1a0b3990b2885637fa5b4ea8d6e3e755bd587add9e7c004a1679c1ecb,1cf46bf20ca8617bf65b95766d9dc579b43835c4d23130fe26b90058c45d4617,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_6-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_6-.in,58223e58dc85d7293aec1ebce4e5d09474bf1442ecdf633cd2d73263246f1397,98a2fde8ffa9dd3fa65c18f0a154938b21a43f353304a1e12d9ff246b5519dcd,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_7+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_7+.in,8326a00593989ddc1cd3253c8ca5f80491f141757ab1092aad987e317fe33c7f,21e7d7bc177648eea95657717b7f336872f4c0a5e360f296be129cf997537c66,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_7-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_7-.in,2df8676db4d49e8671d33554ee4d2685357d0cf27540955711d7cd0790f9c20c,269b58ce99ff6ec0d908e52684d019e1fb348488eb2b1c8c1d5a0651a4c98538,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_8+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_8+.in,b393151f6aabed22c5e399d210219643fa6e485876cdf7ba7a7e262aea947a02,f4ac1b6e064caf8a5fc2d53a9827ee7f0ebac9f550fbb86b4528d9f58d60b9e6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_8-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_8-.in,af0b450bb57e2cbb5a037d3d80dace0d50b775bc9eef6933bb693dfba60729e4,2e9ae9e15e323c41b1859a69bbc6a93179f06604715585fc90b90c8de01025ee,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_9+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_9+.in,6d4e5f3737cd804ce94caef389087ad627dbca1a9b9602d844278b696ce854f1,3c76a1ecea953a3b6c776ae252874e4e8e09563ddb3b2a9a852c1488a14e3569,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_C2H4_Ar_9-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_C2H4_Ar_9-.in,f76f45a3620cc6719b033294d53c6e2998c24465cc1e34fcacc5f7b50f446597,ed7db4f8420c0442b83a50980fdf46ec3b34ca584e9a4e0d0a6def121ad38ce5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,34,0,107,337,195,757,not_applicable
V30_CH3OH_H2O,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O.in,9bc67e31ea0bab011e63078b98ad63730ea8de589dd1783fc0104efa9457bc7a,44df5408ac77b46dd3d9a144039c71b74e43de2f4a7cd95b966977e3a0cbbccd,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_0+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_0+.in,04d1637f916697acda1a1f8b87f0bae81e09522b82e3c9072cbe16a6ffd3e873,cbbce8960898619db61eb5383b61638c1b514a5eb7b6cd7e1148be861a526cca,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_0-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_0-.in,9b65d16cfb29df7e7a09b51c205d3ea6c8cb9aa2fecbb185ef9d308b9afb8a80,ad4a46cd0029417fd395064b59415d8f8bd51168aa3d46d086f4bfd247963728,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_1+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_1+.in,f6c7c9d72b4b55c95401a72c6b51e16612dcb6113fe11f2aba0b80d2492f5637,d4ba1cf82d7af07780871cb1a99f3dbbfa333f00cf14d5c8226bacc698712a03,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_1-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_1-.in,fd1c1e958ef78cc2dbc89e729ec3c3a4f7373a9990e8072e4297014ac1787ac0,ee90e2c1aa6799a491fc0e073ca140b13c2a58cb7d9ebb445df2d1b10bfb3e9a,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_10+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_10+.in,e0fc04e44c0a73c412536905020585a176135c74cb355a5962a65647ea526262,b79c92a4ddf8220203fcfe8578890b599d0e457b7aea85f41945a85498b549f3,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_10-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_10-.in,0752571f309dec8379bca0a8bfb954ba38536fc3359d3e91b6d90ef464ee0e11,1b9618725158332ded1f88b2223fc3f5a420f57773c5563b6a3ce580f27c4656,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_11+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_11+.in,89ae79477ac8ce74f10abaa0048d710eba96a70f962886fb2a6a62ea31e13b1c,e541c568ea45c334ca59fe487d6bccf7556dfafd8cda0414d05f7fffcb307e2e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_11-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_11-.in,7e5fd501e0842ef4df1d6571fe9d498d58c650a88def02000978d77356e81bcd,39e42549d160d44d5e674300bf4fbdefbcfe6e59711a8c744dae247fbab87961,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_12+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_12+.in,64231e886c764e418663d0346e00bca8803a413fd7fbbf1bb576c9632028840f,a8db08a93a366241ef734abfab668bc0df339e8a14016d1df600cf197349e9f1,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_12-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_12-.in,f816671bb925f24df6783f3596c5315d78bf0697184025173aeaa3b9b5d05b57,05f3800bc5c7e30efda4a3b00742dde695bd53b0222ac8f8af6a09ab06d24c82,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_13+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_13+.in,a0676373e950edbad731d7ccec51d14acd0d5dc880c810f571dba540b7c68f91,624e5d2ddb4155050e7701895ddb1149b14d67e93aff646a944f1365c0a9edb7,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_13-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_13-.in,b56047a0b56680854e978280197f9fde6de40767809dc395f13926dcd4bc9768,4e60f2680266c05f52daefbb97105e860aa3c482632d102bab86b42c9d702f5b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_14+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_14+.in,f2d367ae4f756e17c795ce28811538991524f1c76aae5eed11ff65a4383addb8,f8b4faa6c9f3126ab969a2a6527d515f18ceb84cae9ed578c071dd7d2a6f1ce6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_14-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_14-.in,66aaebf184b803cd2efd44994f6c619a431b5a2c81d3fd45b96a604a6468c175,a7532c1377fe0866df2a41f4699160caba547e8164d6eb17d1ff797dee87fb9a,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_15+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_15+.in,0ce504b30c1be27dd5827f7cef523349296f1f8da0725ab482850a556351ee4c,5bddeabd5613bc24c1b7308aa7244e0cbaa3616d0b5919d3e700c2b85afdee51,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_15-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_15-.in,1e74c16e73af935e0995367b5e770bbe307b47ee7aec0e5d2206dd57c162ce2c,8c8342f01e89292abde37944ad9a1171c2674330f6e651534ef756770efc66bc,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_16+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_16+.in,6dd6f4743381ccf5de5997ffed35801f4b4d611861c531c764cdf14bfb4ba81a,9026ec8ed138a0318f09f8b3ee598f943709b9098b52031f34f33ec0213b0b11,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_16-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_16-.in,3f22bf2977e5619a17d3ec973ea76534515c6ada9c7d3b515bd46b5e25ecb949,ddf62e38fb9af93fd3616fa24c1381761edecf118ff5885e4177e02f2e4592fe,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_17+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_17+.in,8fe402ab449c30ed09caee28b275174a426c1f9deaac6f9330666daae9dbf7d0,a08e1d02eaa790e7bbcfe87114020a1b6ece67a2bb0fd2fa52bd2c13c6ace089,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_17-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_17-.in,0ab577e49fd38f922623c6824a87664c995929db29f2d704a2fed430ae5c665a,9585ad7adcdec9dc78d1421c49c3ba4af9e61ff3354c608393fcd4a195a785aa,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_18+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_18+.in,27c6a50bcbe84b53a6bc0f9b8daf9076338d3d0888d88c7b3145cd0a9dd54c35,3d3b13a2a02dd6a0937b5341b5a42a738b9cf49f5bac1882dc30939cdb872f21,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_18-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_18-.in,22d2f893972d1ca85bc4d77627155536f8220bc01f3c83e564b1ddc60a191dda,3a8e1f19cd70c13f553898fbf8960e41df17cbccdb9519b13bdae9ff9fa8a4c1,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_19+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_19+.in,516c6d89e4f154d21a8a6b4cf906b4793fd541a397de140b46b34240478da6b2,30f1128d64430b0e33b717f205553c7c6c72e94a63c0a8c9eca6b1d2de2cd1cb,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_19-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_19-.in,6e9e19bf5d07b4d00acb1367adec57124fe8df17b3dcc55b8c4a58c88f41d9d6,cd5ddc6053a7cb8adc34d746146062c8cbdf9a1c976dd4f941ff386b6b40f9d5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_2+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_2+.in,ff8c74ee7d1e3bf38255c20bbc32dd0b999dd21c10737a41adb4cd5e18583a5f,cee54bb817e5aeeffaf729612dd46c5f51ffac31c25792be6c3d1f3a163ca4a0,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_2-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_2-.in,7d8b665df2760362c9086b467b3fa487381f12dd8c3df8769ac1ca6623cd9a4e,6fdf4a4e07a80ac74a42614ea1e76b6851543905b5e20b25cf823ec20faf7992,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_20+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_20+.in,f7d95652205995c353bc83b3a47488d31201d12afafc21a85b4bea97848fea70,efc48d8e0f6b9a5cf7b5bf1475627b6aeb405d781b0c6ba350668067e921c114,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_20-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_20-.in,f34ed95449b39d9c017205027b4745553cac61a8c4a6c1b2852c4bc8c5e32edf,1877c263efada4b1be776c7bcec360e52d7b7bd58e8ef7c789ebcd430670871f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_3+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_3+.in,9439878241b53a504f1d58c560682a92f315914975d2691998992e8b24957069,027302155f153b7ba0cfdd955498eaf28dc510d34ddb1dcc42a3a24967f9cc54,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_3-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_3-.in,4a6df5c41bbe4f8cb2d4aa1747992e2c692dae4c92fce01dcbed0e9ed55b9dc1,88043c7ead8d4fc983fbee2d9220001ee3ef57ae0ea76b847c2ea0357bf87c96,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_4+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_4+.in,4f69fcb75f2c29d845ce4174ed4ba02b70197d3b89faa11965758890c52901eb,721517d05ea5322a2f954631840cd68c8ea26b1a7b54d65b1c2fe7243048c861,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_4-,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_4-.in,d7eefb765189e9f0a1a3fa310f9cbc716bce9e522ad20d869c0f869846822ede,3dbd20f5db82d551bcd36ecdd945662f3871c18e4e7ea4b7610fbe84199b423d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
V30_CH3OH_H2O_5+,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/V30_CH3OH_H2O_5+.in,44fbf5c4e8e219c7288d2a389fee85a336ca26217f438a3d34c3fb0bfb67a51a,6cc4f21ef7ec660b5f1aa25d9f6fb3a919cf7d8ff1c3c4a7c52b87587357a52c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,28,0,125,393,225,861,not_applicable
